City,HurricaneName,SizeRank,before,after,percent,increase
Casselberry,matthew,1483,244803.3638,262804.3823,7.353256189202742,1
Hallandale,matthew,1494,365078.3639,366139.6393,0.29069797198134756,0
Dunnellon,matthew,1525,188932.5919,199571.9473,5.631297010751484,0
Aventura,matthew,1547,780739.1118,687029.4393,-12.00268707993271,0
Eustis,matthew,1621,255988.6201,276130.9926,7.868464032554077,1
Kendall West,matthew,1644,310866.5531,335717.6484,7.994136085784001,1
Riviera Beach,matthew,1645,442747.9597,461931.2181,4.332771722539006,0
Royal Palm Beach,matthew,1656,362208.0189,380526.9088,5.057560557503148,0
Lake Wales,matthew,1671,178648.2157,187601.2343,5.011535416079731,0
Egypt Lake-Leto,matthew,1711,206853.8752,226816.1038,9.650401076943421,1
New Smyrna Beach,matthew,1724,406870.9887,419278.9598,3.0496082160207423,0
Golden Glades,matthew,1730,265536.4183,299567.2215,12.815870387146802,1
Greater Carrollwood,matthew,1741,361968.0701,380312.3017,5.067914303858925,0
Lauderdale Lakes,matthew,1770,163452.7522,187097.456,14.465772819211068,1
Auburndale,matthew,1786,218116.3937,232309.8919,6.507304636405238,0
Tarpon Springs,matthew,1796,366311.6625,381971.998,4.275139752068376,0
Parkland,matthew,1802,801149.0528,819197.1035,2.2527706469754216,0
Arcadia,matthew,1809,211959.4669,233210.9971,10.026223650593645,1
Navarre,matthew,1868,322151.6908,337113.2038,4.644244754030648,0
West Little River,matthew,1872,192903.2356,227217.0937,17.788119516643285,1
Dunedin,matthew,1879,321915.9869,345369.4211,7.285576098861327,1
Bartow,matthew,1903,186447.0481,200855.1052,7.727693866342299,1
Estero,matthew,1911,496754.9816,500778.6537,0.8099912933012096,0
Inverness,matthew,1954,172087.3587,186063.7772,8.12169970274522,1
Cooper City,matthew,1956,503761.9379,522707.8663,3.7608892166364627,0
Palm City,matthew,2064,536449.4241,564760.5978,5.2775103165592245,0
Dania Beach,matthew,2071,294735.0602,312811.548,6.133131154377677,0
Cantonment,matthew,2085,237828.4877,249809.4864,5.037663408562302,0
Miami Lakes,matthew,2105,509341.3551,531080.6339,4.268115789602812,0
Ruskin,matthew,2108,249816.8977,258240.9336,3.3720841054219806,0
Fleming Island,matthew,2118,379956.2613,390210.3353,2.6987511575453973,0
Green Cove Springs,matthew,2129,275261.1611,289531.665,5.184350688259867,0
Englewood,matthew,2135,353447.2575,368392.0824,4.228304105599124,0
Holiday,matthew,2154,142975.9043,159520.4683,11.57157500139694,1
Ponte Vedra Beach,matthew,2164,806255.5197,815256.4618,1.1163882764299422,0
Temple Terrace,matthew,2178,264381.5265,280355.647,6.042071362349903,0
Crawfordville,matthew,2197,226639.8564,237529.9174,4.805007015526867,0
Immokalee,matthew,2208,279739.7315,295624.9326,5.678564505235469,0
Sebastian,matthew,2240,247853.1787,268919.8874,8.4996725926598,1
Niceville,matthew,2251,398882.8635,413039.6228,3.5491019031957074,0
Mount Dora,matthew,2259,303181.1781,319911.3325,5.518203506182628,0
Citrus Park,matthew,2319,339251.4296,359494.0031,5.966835135777421,0
Odessa,matthew,2326,534554.2378,551991.685,3.2620538697373793,0
Seffner,matthew,2373,259893.1603,273668.7722,5.300490356921493,0
Wildwood,matthew,2381,261575.3718,268301.5027,2.571393038157585,0
East Lake-Orient Park,matthew,2382,149666.252,169790.5769,13.44613406902177,1
University Park,matthew,2392,417354.1576,444906.567,6.60168561838235,0
Edgewater,matthew,2412,207625.5084,220515.0706,6.208082185724351,0
Wimauma,matthew,2430,311434.677,319545.8649,2.6044588156122255,0
Groveland,matthew,2436,285374.3684,298452.529,4.5828084257618995,0
Homosassa,matthew,2437,229945.9493,240962.6006,4.790974284842511,0
Ives Estates,matthew,2495,283260.0691,307541.8387,8.572252939551372,1
Sun City Center,matthew,2498,239046.1783,248608.322,4.0001240630584824,0
Parrish,matthew,2529,373303.0939,387468.9177,3.7947244562068208,0
Village of Palmetto Bay,matthew,2633,719105.9018,724617.4531,0.7664450098662854,0
Mulberry,matthew,2635,195021.2201,206808.695,6.0442011869045835,0
Oak Ridge,matthew,2639,158019.4544,173637.8946,9.883871741807514,1
Defuniak Springs,matthew,2640,195721.7785,204341.4908,4.404063955509179,0
Hialeah Gardens,matthew,2663,291331.0739,314583.9016,7.981581706584978,1
Miami Shores,matthew,2717,804041.1964,785725.7211,-2.277927472125239,0
Tavares,matthew,2776,233181.3739,245208.6201,5.15789318796873,0
Greater Northdale,matthew,2786,322022.2391,342536.1002,6.370324346955942,0
Lynn Haven,matthew,2797,292573.9971,295447.4204,0.9821184823263379,0
Orange City,matthew,2815,193825.0725,213555.4183,10.179460038638696,1
Apollo Beach,matthew,2851,391548.6505,407565.86,4.090732908808735,0
The Crossings,matthew,2855,402953.3956,424716.9969,5.401021938925197,0
Debary,matthew,2870,300392.3327,315348.4687,4.97886742500069,0
West Melbourne,matthew,2904,287144.9541,306033.8738,6.578182701905271,0
Pace,matthew,2913,272107.9102,279080.1587,2.5623101125121375,0
Palm River-Clair Mel,matthew,2931,187970.1713,206243.0446,9.721155848092803,1
Labelle,matthew,2980,189232.0641,205851.9207,8.782790949855732,1
Gulf Breeze,matthew,2997,442068.8022,464006.4855,4.962504295898046,0
Dade City,matthew,3053,188586.3719,203684.191,8.00578480188684,1
Maitland,matthew,3078,467717.5318,480986.3095,2.8369211752519505,0
Yulee,matthew,3096,248723.8063,265481.6499,6.73753101855776,0
Palm Springs,matthew,3105,199371.3929,226198.0748,13.455632480561356,1
Oldsmar,matthew,3126,369856.6192,386465.5263,4.490634001880264,0
Hobe Sound,matthew,3143,449050.0797,485448.3803,8.105621676833213,1
Jacksonville Beach,matthew,3158,512062.458,540574.5883,5.5680962067326485,0
Jensen Beach,matthew,3210,355489.764,377051.8133,6.065448708672229,0
Clewiston,matthew,3236,153251.0609,165935.0137,8.276584008952852,1
Sunny Isles Beach,matthew,3322,1591019.911,1513778.334,-4.854846659426881,0
Belle Glade,matthew,3371,179226.6929,188592.297,5.225563195112661,0
North Palm Beach,matthew,3397,820917.8915,846588.7761,3.127095275398805,0
Carol City,matthew,3402,279833.0433,312757.3663,11.76570236728722,1
Callahan,matthew,3452,259676.0814,279376.9418,7.586705827423956,1
Dover,matthew,3509,323306.8157,348355.4177,7.747625717622634,1
Beverly Hills,matthew,3519,225171.8714,237074.2119,5.285891362006058,0
Pinecrest,matthew,3524,1660943.447,1626145.896,-2.0950473095788658,0
Polk City,matthew,3532,182797.2442,197925.1944,8.275808678739383,1
Nokomis,matthew,3572,496033.9917,508857.1723,2.585141505333648,0
Hernando,matthew,3573,306930.5901,319584.6948,4.122790333761531,0
Glenvar Heights,matthew,3593,656221.9592,668903.1724,1.932457916443342,0
Crystal River,matthew,3603,237012.4354,249380.4325,5.2182903732991255,0
Gibsonton,matthew,3626,227652.147,241093.312,5.904255759116564,0
Ojus,matthew,3643,542613.4299,544395.7721,0.32847366131878253,0
Starke,matthew,3651,195524.2597,204193.8497,4.434022669771037,0
Brownsville,matthew,3676,172979.8472,203320.3026,17.539878714842576,1
Alachua,matthew,3779,267557.9195,283009.3519,5.774986002610171,0
Satellite Beach,matthew,3855,419084.1208,450982.0047,7.611332025443808,1
Pinewood,matthew,3863,198028.7395,231497.2481,16.90083403272887,1
Lake Butler,matthew,3974,236270.2488,256655.4846,8.627931744912944,1
Opa-locka,matthew,4119,173065.9123,206154.6358,19.119145451729718,1
West Park,matthew,4161,222446.4988,249787.4986,12.291045238964216,1
Fruitland Park,matthew,4177,225472.7779,237068.4193,5.142812142556222,0
Lady Lake,matthew,4208,314127.1009,318518.5991,1.3980004232102128,0
Key Biscayne,matthew,4217,2884827.411,2688047.346,-6.821207544328896,0
Safety Harbor,matthew,4218,406740.3691,425351.0522,4.575568228248423,0
Sorrento,matthew,4244,348631.7289,364313.5714,4.498111101212517,0
Gladeview,matthew,4296,163673.7441,191546.7939,17.029640247595445,1
Miami Springs,matthew,4319,508010.5553,529279.5654,4.186726019391424,0
Thonotosassa,matthew,4364,339493.5709,361243.7885,6.406665534884811,0
Mims,matthew,4410,303304.9788,317995.7032,4.843548713945479,0
Holly Hill,matthew,4411,174002.6245,185745.4308,6.748637460925192,0
Santa Rosa Beach,matthew,4452,874615.5962,926263.5359,5.905215951373174,0
Westview,matthew,4467,243223.7808,269744.7964,10.903956641397619,1
South Daytona,matthew,4502,202611.4119,214912.9763,6.071506182520217,0
Sweetwater,matthew,4571,291086.7406,323143.8508,11.012906370768574,1
Keystone Heights,matthew,4573,203320.4969,214058.804,5.281468058422793,0
Williston,matthew,4620,211878.8484,217136.7735,2.4815714922490693,0
Conway,matthew,4631,326265.228,341764.9519,4.750651485300169,0
Wauchula,matthew,4645,172067.5685,182946.1489,6.322272404285184,0
Southwest Ranches,matthew,4647,956960.9525,966536.8408,1.0006561161125318,0
Lecanto,matthew,4687,274970.8297,286558.8597,4.214276115267499,0
Ellenton,matthew,4690,345400.1881,355861.5343,3.0287610025768745,0
Newberry,matthew,4785,306415.2871,320833.2896,4.7053796292136765,0
Frostproof,matthew,4797,169753.24,180491.1651,6.3256083359587265,0
Bushnell,matthew,4816,222922.5875,239909.5622,7.620122702909139,1
Florida City,matthew,4873,172378.0344,193356.5585,12.170068055956444,1
Gulfport,matthew,4887,301526.6172,315152.8679,4.519087179279387,0
Marco Island,matthew,4962,981411.3976,963993.3104,-1.7747997672123292,0
South Miami,matthew,5035,734216.0398,734662.58,0.0608186386287022,0
Doctor Phillips,matthew,5084,512650.7583,519375.5536,1.3117693071010128,0
Trenton,matthew,5123,208914.1634,220629.2314,5.607598742632688,0
Wilton Manors,matthew,5144,462662.6995,480038.7975,3.7556729813703082,0
Callaway,matthew,5168,206058.8432,209680.7459,1.7577031122535225,0
High Springs,matthew,5170,242436.5457,258536.9302,6.6410715651439896,0
Cocoa Beach,matthew,5222,455139.4285,473682.9717,4.074255500366964,0
Pine Castle,matthew,5277,234759.1274,252798.8592,7.684358005498367,1
Westwood Lake,matthew,5287,400804.5996,424039.5019,5.797064784982062,0
Webster,matthew,5294,222684.5815,230966.0969,3.718944232337883,0
Old Town,matthew,5310,170121.5877,170367.1409,0.14433982384000218,0
Lighthouse Point,matthew,5323,871924.1135,883652.6554,1.3451333342440093,0
Indiantown,matthew,5355,337244.8456,294146.1455,-12.779646794400115,0
Tequesta,matthew,5378,570716.2662,600556.536,5.228564799578164,0
Westgate-Belvedere Homes,matthew,5429,178860.6875,200845.375,12.291514590091241,1
Atlantic Beach,matthew,5474,683911.4084,698371.9222,2.1143840594544576,0
Lake Alfred,matthew,5477,199370.9577,207579.9182,4.117430439568976,0
Madison,matthew,5482,169745.8722,178729.2253,5.2922365554877855,0
Archer,matthew,5490,307366.8513,323762.7958,5.334324254763917,0
Jasper,matthew,5595,163567.943,174133.5124,6.4594377151273505,0
Bunnell,matthew,5642,227015.3825,250936.8531,10.537378717056761,1
Umatilla,matthew,5681,214609.082,230606.3404,7.454138590462818,1
Alva,matthew,5688,341406.4859,355813.4685,4.219891301133593,0
Fort Meade,matthew,5720,162152.4337,177925.9811,9.727604476897845,1
Wewahitchka,matthew,5734,160294.8722,167098.0344,4.24415460496558,0
Floral City,matthew,5880,205386.6768,218441.0784,6.35601189103032,0
Rotonda West,matthew,5935,302949.3909,312623.6072,3.193344033886298,0
Saint Pete Beach,matthew,5956,681961.5201,705752.7637,3.488648977806167,0
Lake Park,matthew,5968,262465.404,277594.8531,5.764359366768212,0
Melbourne Beach,matthew,5982,559658.3653,582946.2016,4.161080713502217,0
Hilliard,matthew,6022,263215.2457,285364.6988,8.4149582753443,1
Indian Harbour Beach,matthew,6133,447532.0203,480876.6509,7.450780969291916,1
Bithlo,matthew,6151,375568.8628,385733.9779,2.706591548675104,0
Cape Canaveral,matthew,6245,328185.8707,343420.4805,4.642067547730042,0
Belle Isle,matthew,6256,502105.7325,509517.9508,1.4762265834118928,0
Palm Beach,matthew,6349,3120660.443,3121851.034,0.038151891939113315,0
North Bay Village,matthew,6480,514689.404,485514.0614,-5.66853375516547,0
Broadview Park,matthew,6563,244972.9911,278421.5719,13.653987180303472,1
Youngstown,matthew,6588,236282.5445,239873.3691,1.5197164088437443,0
Bell,matthew,6600,214447.2255,226195.0662,5.478196639107368,0
Bowling Green,matthew,6757,163839.476,176638.8104,7.812118735047707,1
Myakka City,matthew,6769,454956.2703,482192.134,5.986479465826597,0
Springfield,matthew,6853,164499.7088,169843.9593,3.248790249530214,0
Sky Lake,matthew,6858,189124.5288,206546.4621,9.211884577078722,1
West Miami,matthew,6945,441806.6019,465207.1392,5.296556728524514,0
Lawtey,matthew,7133,205022.5662,215108.1407,4.919250932680984,0
Melrose,matthew,7155,274440.7545,282337.8252,2.877513842427525,0
Port Saint Joe,matthew,7199,395562.1214,402900.9042,1.8552794625597804,0
Pembroke Park,matthew,7250,207062.0836,212992.3299,2.8639943136358927,0
Flagler Beach,matthew,7317,422954.5455,444796.8926,5.164230372362795,0
Treasure Island,matthew,7390,633491.8554,664043.7931,4.822783030211,0
Osprey,matthew,7392,698561.7257,693831.402,-0.6771518573050774,0
De Leon Springs,matthew,7399,248012.1823,271495.2748,9.468523796784488,1
Moore Haven,matthew,7404,158993.9566,163259.0467,2.6825485642389513,0
Mayo,matthew,7407,204650.9249,213462.7487,4.305782543766057,0
Freeport,matthew,7417,314732.4621,327780.3408,4.1457047719006175,0
South Bay,matthew,7430,122788.328,131037.5883,6.718277245374665,0
Jay,matthew,7524,210053.7748,218494.9753,4.018590243397034,0
Morriston,matthew,7619,300277.0612,308391.7504,2.702400632126615,0
Lauderdale-by-the-Sea,matthew,7661,667566.5997,686507.4785,2.8373017476476283,0
Norland,matthew,7843,221191.5862,242697.6643,9.722828281792943,1
Siesta Key,matthew,7855,924943.086,955029.9053,3.2528292557018985,0
Miramar Beach,matthew,7864,617720.0399,621665.9392,0.6387844080044469,0
Fort Myers Beach,matthew,7964,630523.3198,639736.1781,1.4611447365534795,0
Hastings,matthew,8016,188565.8915,203233.6099,7.778563919127449,1
Micco,matthew,8017,211188.4424,230276.8864,9.038583637946273,1
Neptune Beach,matthew,8049,547056.0289,581215.5149,6.244239016739573,0
Gotha,matthew,8086,430107.8559,447828.3983,4.120022956316333,0
Lake Helen,matthew,8096,256490.7266,271845.5283,5.986493899230122,0
Surfside,matthew,8183,1069210.899,1177332.918,10.112319197374745,1
Geneva,matthew,8206,459318.5634,478655.8876,4.210002760798505,0
Century,matthew,8211,158715.9071,170348.0172,7.328887389133026,1
Ponce Inlet,matthew,8256,509664.4966,509547.1287,-0.023028462995358663,0
Pahokee,matthew,8291,138529.5614,137556.3913,-0.7024999503102574,0
Palm Springs North,matthew,8322,461895.7752,477117.9445,3.295585306752122,0
San Antonio,matthew,8388,275167.1253,291951.1309,6.099567883227791,0
Bronson,matthew,8388,194886.5549,201021.0871,3.1477452116426203,0
Pierson,matthew,8443,261731.9871,283137.1787,8.178286436125099,1
South Highpoint,matthew,8915,206523.0618,217427.7825,5.280146732746147,0
Dundee,matthew,8927,167985.8574,180934.3216,7.708068048352258,1
Elkton,matthew,8941,293107.9615,305177.3101,4.117714352839244,0
Saint Augustine Beach,matthew,9005,478040.7059,496487.0195,3.8587328175895395,0
Timber Pines,matthew,9008,192880.467,204374.973,5.959393493173155,0
Eatonville,matthew,9012,139476.0557,158925.1184,13.9443738944218,1
Bay Harbor Islands,matthew,9020,1005528.839,941510.2156,-6.366662090335137,0
South Pasadena,matthew,9089,314607.9285,326594.738,3.810078645236696,0
Weirsdale,matthew,9112,325252.3056,330341.1592,1.5645864802134004,0
Grant-Valkaria,matthew,9234,428908.7821,451133.149,5.181606865493921,0
Howey in the Hills,matthew,9369,344922.5198,350497.4772,1.616292668635437,0
Sanibel,matthew,9469,1101303.769,1109309.593,0.7269405794615075,0
Lake Panasoffkee,matthew,9483,143666.7805,163179.3857,13.581849006493202,1
Belleair,matthew,9493,773149.9515,803031.3133,3.8648856851153894,0
Indian River Shores,matthew,9497,1566333.908,1615241.416,3.1224190289315956,0
Micanopy,matthew,9686,297701.2279,310751.5831,4.383708892320626,0
Molino,matthew,9718,269758.6493,289326.2125,7.253729676796699,1
Grand Island,matthew,9764,227347.1389,241681.7855,6.30518011766367,0
Christmas,matthew,9790,419510.833,444600.0305,5.980583938818097,0
Zolfo Springs,matthew,9817,243408.3421,262542.4615,7.8609135721975605,1
Highland Beach,matthew,9845,1039587.921,1040452.553,0.08317064699715603,0
Kenneth City,matthew,9853,189503.2167,203045.454,7.146178062738925,0
Madeira Beach,matthew,9944,612249.4183,650763.1291,6.290526319639297,0
Ponce de Leon,matthew,10025,209948.2054,223958.3793,6.673157254813093,0
Enterprise,matthew,10232,291716.6345,310285.3197,6.365315859284674,0
Royal Palm Estates,matthew,10310,222327.3076,248581.8494,11.80895953961528,1
Parker,matthew,10473,209384.0801,213549.0333,1.9891451145716874,0
Eagle Lake,matthew,10489,177852.0698,188947.6124,6.23863563267905,0
Branford,matthew,10592,206589.9473,218051.4333,5.547939844021639,0
Lake Belvedere Estates,matthew,10658,302867.1397,322992.9548,6.645096962296833,0
Lake Clarke Shores,matthew,10729,430951.269,465190.1285,7.944949223481698,1
Astatula,matthew,10734,286881.6857,307229.4855,7.092749664500468,0
Oakland,matthew,10858,417806.4534,430980.4619,3.153136671966972,0
Bay Hill,matthew,10871,826560.0223,826979.4906,0.05074867991230042,0
Mc David,matthew,10871,226579.0128,241093.6751,6.40600474008244,0
Holden Heights,matthew,11030,286421.4064,305281.8637,6.584863029986159,0
Montverde,matthew,11130,418052.8259,437160.2729,4.57058194950955,0
Oak Hill,matthew,11208,249937.0094,266916.1988,6.793387438203061,0
Harbor Bluffs,matthew,11659,718091.87,694698.3464,-3.2577340835233186,0
Biscayne Park,matthew,11737,627351.599,644799.0719,2.7811314943344767,0
Bokeelia,matthew,11765,350907.9661,358476.6273,2.156879276386417,0
Center Hill,matthew,11796,316115.3366,325955.5316,3.1128496028813073,0
Bal Harbour,matthew,11812,3331721.599,3185352.363,-4.393201282001835,0
Greenville,matthew,11912,192454.1604,195101.5824,1.3756117272277064,0
Cross City,matthew,11954,124107.7381,125538.8548,1.1531244722604437,0
Indian Rocks Beach,matthew,12088,717797.203,757945.8825,5.593317908205888,0
Lakeside Green,matthew,12154,234159.1616,263122.4623,12.369065767956705,1
Astor,matthew,12161,245229.8758,256062.5846,4.417369117307196,0
Altoona,matthew,12171,268428.7144,279636.2548,4.175239010867907,0
Malabar,matthew,12197,427226.2923,454649.2266,6.418831142710554,0
Longboat Key,matthew,12265,1185728.359,1169076.495,-1.404357403920355,0
Edgewood,matthew,12298,454151.3247,466373.0307,2.6911087417995163,0
White Springs,matthew,12387,195187.3343,199682.483,2.3029920031035642,0
